EventID,ParticleName,Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
634,proton,255.926023,255.926023,-0.975511,-92.000000,0.667228,88.374049,-91.229863,-0.021455,-0.999367,0.028374
437,proton,250.880961,250.880961,0.962483,-92.000000,-1.111271,91.009510,-91.302258,-0.022723,-0.999587,-0.017618
636,proton,255.846203,247.510611,-0.398497,-92.000000,-2.467792,90.484578,-89.271092,0.012721,-0.999883,-0.008457
544,proton,256.130012,229.385791,-1.165813,-92.000000,-1.606850,91.192127,-90.208961,-0.003646,-0.999777,-0.020805
738,proton,252.998497,252.998497,0.690164,-92.000000,-1.746455,90.918156,-89.729858,0.004714,-0.999860,-0.016024
440,proton,254.252506,254.252506,0.717694,-92.000000,-2.440553,90.469118,-89.492534,0.008857,-0.999927,-0.008188
546,proton,254.492320,232.450169,1.499710,-92.000000,1.912465,88.628115,-89.487646,0.008940,-0.999673,0.023942
443,proton,255.713152,255.713152,2.204475,-92.000000,0.705440,91.001211,-88.808510,0.020791,-0.999631,-0.017474
548,proton,256.804613,256.804613,-1.774412,-92.000000,1.009756,90.485272,-90.117338,-0.002048,-0.999962,-0.008469
641,proton,257.304507,257.304507,1.479436,-92.000000,-1.664957,90.004476,-89.820573,0.003132,-0.999995,-0.000078
444,proton,251.931346,251.931346,1.766605,-92.000000,0.153203,90.083977,-88.993456,0.017567,-0.999845,-0.001466
549,proton,254.840346,254.840346,-0.880292,-92.000000,-1.304748,91.225554,-90.735911,-0.012841,-0.999689,-0.021388
642,proton,254.634400,203.969142,0.263729,-92.000000,-0.169679,88.661727,-90.065832,-0.001149,-0.999727,0.023355
446,proton,254.808158,80.457626,0.504613,-92.000000,1.291850,89.755125,-89.351531,0.011318,-0.999927,0.004274
645,proton,254.687756,254.687756,2.081231,-92.000000,-1.866108,90.760156,-89.860077,0.002442,-0.999909,-0.013267
552,proton,253.141942,219.477096,-0.271960,-92.000000,0.079072,88.998869,-89.478982,0.009092,-0.999806,0.017472
646,proton,256.127418,256.127418,0.386570,-92.000000,-0.389893,89.737066,-88.214350,0.031160,-0.999504,0.004589
746,proton,254.479349,254.479349,1.207865,-92.000000,-1.939894,90.844287,-91.248882,-0.021793,-0.999654,-0.014735
448,proton,254.880213,168.472566,0.975570,-92.000000,1.294658,89.749631,-88.507209,0.026051,-0.999651,0.004370
647,proton,254.437208,254.437208,1.260972,-92.000000,2.802068,89.825560,-88.314457,0.029414,-0.999563,0.003045
748,proton,251.090829,251.090829,2.973853,-92.000000,0.516516,89.462834,-89.050790,0.016565,-0.999819,0.009375
555,proton,255.241350,255.241350,-2.567480,-92.000000,-1.773885,90.037515,-91.049088,-0.018309,-0.999832,-0.000655
649,proton,256.489204,175.228330,-0.361007,-92.000000,1.602784,89.438995,-90.369309,-0.006445,-0.999931,0.009791
750,proton,255.999431,255.999431,2.687103,-92.000000,-0.036656,92.141739,-90.230617,-0.004022,-0.999293,-0.037372
557,proton,256.129567,256.129567,-1.520865,-92.000000,0.835110,89.826761,-89.867835,0.002307,-0.999993,0.003024
651,proton,255.053905,255.053905,2.100603,-92.000000,-2.453543,90.406914,-87.229214,0.048339,-0.998806,-0.007102
653,proton,255.674690,234.739773,-2.285429,-92.000000,-0.998540,89.612951,-90.993706,-0.017342,-0.999827,0.006755
455,proton,251.680842,251.680842,-1.561979,-92.000000,-1.152804,88.158310,-88.859963,0.019886,-0.999286,0.032138
