EventID,ParticleName,Energy_MeV,PosX_m,PosY_m,PosZ_m,Theta_deg,Phi_deg,MomX,MomY,MomZ
611,neutron,66.000000,0.452852,1.621652,-92.000000,1.106526,90.000000,-90.000000,0.000000,-1.000000,0.000000
612,neutron,66.000000,0.552888,-1.184952,-92.000000,2.370054,90.000000,-90.000000,0.000000,-1.000000,0.000000
613,neutron,66.000000,0.000000,-0.604172,-92.000000,-1.004891,90.000000,-90.000000,0.000000,-1.000000,0.000000
395,neutron,66.000000,25.832519,-1.019122,-92.000000,0.321542,90.000000,-90.000000,0.000000,-1.000000,0.000000
397,neutron,66.000000,30.866214,2.839913,-92.000000,-2.348774,90.000000,-90.000000,0.000000,-1.000000,0.000000
441,neutron,65.877220,15.902209,2.816491,-92.000000,2.457589,82.633596,-95.293489,-0.091496,-0.987517,0.128214
443,neutron,66.000000,0.000000,-2.961553,-92.000000,-0.120975,90.000000,-90.000000,0.000000,-1.000000,0.000000
444,neutron,66.000000,11.276902,2.195003,-92.000000,-0.552696,90.000000,-90.000000,0.000000,-1.000000,0.000000
445,neutron,66.000000,0.048689,-1.279317,-92.000000,1.702196,90.000000,-90.000000,0.000000,-1.000000,0.000000
446,neutron,66.000000,0.113646,2.142050,-92.000000,1.550742,90.000000,-90.000000,0.000000,-1.000000,0.000000
447,neutron,66.000000,0.032189,1.723961,-92.000000,0.037090,90.000000,-90.000000,0.000000,-1.000000,0.000000
511,neutron,66.000000,0.000000,-2.815330,-92.000000,-2.743358,90.000000,-90.000000,0.000000,-1.000000,0.000000
448,neutron,66.000000,31.391004,-1.613094,-92.000000,0.878944,90.000000,-90.000000,0.000000,-1.000000,0.000000
449,neutron,66.000000,0.069500,0.318282,-92.000000,-0.778582,90.000000,-90.000000,0.000000,-1.000000,0.000000
615,neutron,66.000000,0.000000,0.545277,-92.000000,0.074788,90.000000,-90.000000,0.000000,-1.000000,0.000000
515,neutron,66.000000,11.121703,-1.140208,-92.000000,1.094040,90.000000,-90.000000,0.000000,-1.000000,0.000000
